1,4.147432638535841
2,3.1959361393323658
3,3.0085653104925054
4,2.754491017964072
5,3.0142857142857142
6,3.869565217391304
7,3.39237668161435
8,2.984848484848485
9,2.6435643564356437
10,3.531791907514451
11,3.780658025922233
12,2.3806451612903228
13,3.2551020408163267
14,3.539473684210526
15,2.437956204379562
16,3.7933130699088147
17,4.015037593984962
18,3.344155844155844
19,2.4862637362637363
20,2.507142857142857
21,3.631194151096669
22,3.331360946745562
23,2.861111111111111
24,3.2153846153846155
25,3.653272101033295
26,3.5568181818181817
27,2.9347826086956523
28,4.100671140939597
29,4.024793388429752
30,3.5789473684210527
31,3.0
32,3.9459980713596914
34,3.904340124003543
35,3.35
36,3.9785330948121644
37,3.8
38,3.25
39,3.621917808219178
40,4.090909090909091
41,4.0
42,2.9176470588235293
43,3.36231884057971
44,2.7758620689655173
45,3.5454545454545454
46,3.1451612903225805
47,4.071278825995807
48,2.915032679738562
49,3.8
50,4.51188986232791
52,3.659090909090909
53,5.0
54,2.8
55,3.388888888888889
56,1.0
57,3.4166666666666665
58,4.093023255813954
59,2.0
60,3.2416666666666667
61,3.1176470588235294
62,3.702127659574468
63,2.6875
64,1.8846153846153846
65,1.9473684210526316
66,1.8181818181818181
67,3.0
68,3.608695652173913
69,3.5625
70,3.161290322580645
71,2.269230769230769
72,3.7837837837837838
73,3.7349397590361444
74,3.0
75,2.5
76,2.9464285714285716
77,4.0
78,3.35
79,2.764705882352941
80,3.8636363636363638
81,3.1607142857142856
82,3.7941176470588234
83,3.8333333333333335
84,2.888888888888889
85,3.3823529411764706
86,3.4210526315789473
87,2.25
88,2.6956521739130435
89,3.140625
90,4.0
92,2.2580645161290325
93,2.130434782608696
94,3.595744680851064
95,2.903954802259887
96,3.857142857142857
97,4.235294117647059
98,2.5
99,3.5384615384615383
100,3.0416666666666665
101,3.865
102,1.8846153846153846
103,3.5
104,3.5591766723842198
105,3.2419928825622777
106,3.5555555555555554
107,3.1581632653061225
108,3.0
110,4.244834710743802
111,4.170068027210885
112,3.435374149659864
113,3.0
114,3.1666666666666665
116,4.035714285714286
117,3.7666666666666666
118,3.076923076923077
119,2.5
120,2.6666666666666665
121,3.9642857142857144
122,2.703448275862069
123,3.8970588235294117
124,3.5714285714285716
125,3.914285714285714
126,1.881578947368421
128,4.375
129,3.3333333333333335
130,4.0
131,3.090909090909091
132,2.4166666666666665
135,2.8846153846153846
136,3.5714285714285716
137,2.888888888888889
139,4.0
140,3.173469387755102
141,3.5402542372881354
142,1.0
144,3.353982300884956
145,3.2693726937269374
146,3.1538461538461537
147,3.5114503816793894
148,2.888888888888889
149,3.878787878787879
150,4.083052749719417
151,3.577319587628866
152,2.9318181818181817
153,2.676207513416816
154,3.775
155,3.3620689655172415
156,3.5625
157,2.7006802721088436
158,2.9782608695652173
159,3.253012048192771
160,2.2
161,3.7491103202846974
162,4.075801749271137
163,3.467171717171717
164,3.5407407407407407
165,3.571186440677966
166,2.5681818181818183
167,3.5
168,2.944223107569721
169,1.9736842105263157
170,3.1652542372881354
171,3.5714285714285716
172,2.570063694267516
173,2.275
174,2.347826086956522
175,3.412121212121212
176,3.8859060402684564
177,2.705263157894737
178,3.357142857142857
179,2.057142857142857
180,3.557471264367816
181,1.703125
182,3.303030303030303
183,3.3125
184,3.8823529411764706
185,2.823529411764706
186,2.832167832167832
187,3.2028985507246377
188,3.3114754098360657
189,3.727272727272727
190,3.772727272727273
191,2.425531914893617
192,4.0
193,2.075862068965517
194,3.7886178861788617
195,2.8476190476190477
196,2.8515406162464987
197,3.375
198,3.2801047120418847
199,3.7972972972972974
200,2.4166666666666665
201,2.6363636363636362
202,2.5172413793103448
203,3.0495049504950495
204,2.9211822660098523
205,3.630952380952381
206,3.6707317073170733
207,3.123853211009174
208,2.636222910216718
209,2.4615384615384617
210,3.1463414634146343
211,3.5588235294117645
212,1.9285714285714286
213,4.056910569105691
214,4.25
215,3.80625
216,3.183098591549296
217,2.625
218,3.128205128205128
219,3.1818181818181817
220,1.8214285714285714
222,3.547112462006079
223,3.9468462083628633
224,3.3911917098445596
225,3.173228346456693
226,2.0
227,2.6744186046511627
228,2.1538461538461537
229,3.5
230,3.4527220630372493
231,3.1924242424242424
232,4.07514450867052
233,3.6127659574468085
234,2.2244897959183674
235,3.696871628910464
236,3.303680981595092
237,2.972762645914397
238,2.8125
239,2.875
240,2.7111111111111112
241,3.310344827586207
242,3.5
243,2.1
244,1.9
245,3.0
246,4.18854748603352
247,3.8658280922431865
248,2.9130434782608696
249,3.7586206896551726
250,2.6
251,3.2777777777777777
252,3.2697547683923704
253,3.5223880597014925
254,3.0789473684210527
255,2.0606060606060606
256,2.6513761467889907
257,3.2280701754385963
258,2.423611111111111
259,2.843137254901961
260,4.453846153846154
261,3.6491228070175437
262,3.872093023255814
263,3.857142857142857
264,3.2
265,3.9326424870466323
266,3.425531914893617
267,2.7285714285714286
268,3.3703703703703702
269,3.5272727272727273
270,3.037974683544304
271,3.142857142857143
272,3.7277486910994764
273,2.8975409836065573
274,2.375
275,2.5375
276,2.692982456140351
277,3.1823529411764704
278,2.75
279,3.717391304347826
280,3.5707547169811322
281,3.648068669527897
282,3.2242990654205608
283,3.0
286,3.0
287,2.9047619047619047
288,3.144285714285714
289,3.3417721518987342
290,3.934131736526946
291,2.2083333333333335
292,3.2596153846153846
293,4.107608695652174
294,3.073170731707317
295,2.7586206896551726
296,4.2778293135436
297,3.107142857142857
298,3.909090909090909
299,3.664335664335664
300,3.7588652482269502
301,3.302325581395349
302,3.813953488372093
303,2.9760765550239237
304,3.142857142857143
305,2.5039370078740157
306,4.228228228228228
307,4.098765432098766
308,3.9653465346534653
309,3.6875
310,2.6666666666666665
311,3.0
312,2.4375
313,2.888888888888889
314,3.858108108108108
315,2.65359477124183
316,3.4886672710788758
317,3.1921875
318,4.5528344671201815
319,3.896678966789668
320,3.40625
321,3.7540983606557377
322,3.7198067632850242
324,3.9375
325,2.4489795918367347
326,4.344262295081967
327,2.615168539325843
328,3.099290780141844
329,3.371369294605809
330,2.732876712328767
331,3.0952380952380953
332,2.5454545454545454
333,3.482233502538071
334,3.849557522123894
335,3.4878048780487805
336,2.6842105263157894
337,3.8508124076809453
338,2.8962264150943398
339,3.486068111455108
340,3.2435897435897436
341,3.8
342,3.714587737843552
343,2.4
344,3.1180981595092025
345,3.8097560975609754
346,3.5555555555555554
347,3.097560975609756
348,3.687041564792176
349,3.713971397139714
350,3.3796296296296298
351,3.3513513513513513
352,3.24
353,3.4379084967320264
354,3.0285714285714285
355,2.257142857142857
356,4.055983205038489
357,3.7164591977869987
358,3.2588235294117647
359,3.111111111111111
360,2.3255813953488373
361,3.3195876288659796
362,3.3181818181818183
363,4.3
364,3.8336594911937376
365,2.9642857142857144
366,2.9019607843137254
367,3.222879684418146
368,3.5121951219512195
369,2.9444444444444446
370,2.9276315789473686
371,3.204301075268817
372,3.13986013986014
373,3.99009900990099
374,1.98
375,3.0
376,3.262295081967213
377,3.5582089552238805
378,2.890909090909091
379,2.9571428571428573
380,3.6030368763557483
381,3.1315789473684212
382,2.858695652173913
383,3.36
384,2.909090909090909
385,3.0
386,2.6666666666666665
387,3.0
388,3.5
389,3.6666666666666665
390,3.588235294117647
391,3.411764705882353
392,2.3333333333333335
393,2.2083333333333335
394,3.3333333333333335
397,3.5
401,3.0
402,3.0
404,3.75
405,2.123152709359606
406,3.625
407,2.911917098445596
408,3.3194444444444446
409,3.020408163265306
410,2.909090909090909
411,2.6153846153846154
412,3.5616438356164384
413,2.5349794238683128
414,2.6555555555555554
415,2.4804469273743015
416,2.4269662921348316
417,3.4782608695652173
418,2.5172413793103448
419,2.193548387096774
420,2.50997150997151
421,3.3617021276595747
422,3.1228070175438596
423,3.1085972850678734
424,2.608108108108108
425,3.6095238095238096
426,3.0817843866171004
427,2.3674698795180724
428,3.935114503816794
429,2.379679144385027
430,2.4166666666666665
431,3.697547683923706
432,2.5809768637532136
433,2.7916666666666665
434,3.0819912152269398
435,2.6053130929791273
436,2.652482269503546
437,2.046875
438,2.64
439,4.5
440,3.8106951871657753
441,3.689763779527559
442,2.990506329113924
443,3.3333333333333335
444,2.2962962962962963
445,2.61
446,4.096385542168675
447,2.4838709677419355
448,3.6053811659192827
449,3.642857142857143
450,3.287037037037037
451,3.17
452,3.25
